4.415990260895341635e-04
2.421253826469182968e-03
4.004811402410268784e-03
3.864622267428785563e-04
7.479359861463308334e-03
2.714615687727928162e-02
1.155501324683427811e-02
9.297935292124748230e-03
1.724653877317905426e-02
1.064753346145153046e-02
1.156836096197366714e-02
1.692213863134384155e-02
1.043413579463958740e-02
5.738035310059785843e-03
2.433693408966064453e-02
1.533376798033714294e-02
6.673736125230789185e-02
1.837430894374847412e-02
2.144322730600833893e-02
1.484297037124633789e+00
2.792484462261199951e-01
3.722859621047973633e-01
4.115735054016113281e+00
5.531602382659912109e+00
5.035624027252197266e+00
4.514393806457519531e+00
5.167035579681396484e+00
4.963338851928710938e+00
2.871682643890380859e+00
2.201486349105834961e+00
2.900178194046020508e+00
3.066785573959350586e+00
2.927064418792724609e+00
3.827381372451782227e+00
1.591310650110244751e-01
1.611382812261581421e-01
7.408151626586914062e-01
